SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead,m_nodeSpeed
775,20.48,40,10,protocol,7.5,400,5338,13.345,382,347,0.908377,0.857939,0.831164,0.808048,0.786284,0.747166,0.692497,0.692497,0.692497,0.692497,0.461329,6
776,19.968,39,10,protocol,7.5,400,5295,13.2375,398,351,0.88191,0.857639,0.825867,0.810046,0.785636,0.745075,0.689332,0.689332,0.689332,0.689332,0.461198,6
777,20.48,40,10,protocol,7.5,400,5092,12.73,380,342,0.9,0.828911,0.793605,0.778005,0.758029,0.718033,0.663755,0.663755,0.663755,0.663755,0.461449,6
778,19.968,39,10,protocol,7.5,400,4815,12.0375,400,345,0.8625,0.783286,0.757875,0.740382,0.717201,0.677984,0.624125,0.624125,0.624125,0.624125,0.461382,6
779,19.968,39,10,protocol,7.5,400,4882,12.205,360,309,0.858333,0.79854,0.767476,0.749074,0.724717,0.687565,0.635618,0.635618,0.635618,0.635618,0.462069,6
780,20.48,40,10,protocol,7.5,400,5410,13.525,344,323,0.938953,0.872564,0.839392,0.822633,0.800878,0.758346,0.704587,0.704587,0.704587,0.704587,0.462015,6
781,19.456,38,10,protocol,7.5,400,5206,13.015,340,313,0.920588,0.835821,0.798881,0.779806,0.762926,0.729632,0.677428,0.677428,0.677428,0.677428,0.461964,6
782,20.48,40,10,protocol,7.5,400,5216,13.04,342,298,0.871345,0.834432,0.812547,0.794159,0.775391,0.732008,0.678511,0.678511,0.678511,0.678511,0.461979,6
783,20.48,40,10,protocol,7.5,400,5168,12.92,330,293,0.887879,0.818565,0.794318,0.788905,0.765039,0.725481,0.673182,0.673182,0.673182,0.673182,0.461961,6
784,20.48,40,10,protocol,7.5,400,5063,12.6575,325,271,0.833846,0.827755,0.803958,0.787879,0.757212,0.711759,0.658854,0.658854,0.658854,0.658854,0.461928,6
785,20.48,40,10,protocol,7.5,400,4983,12.4575,320,301,0.940625,0.845346,0.795354,0.774738,0.746943,0.701762,0.645877,0.645877,0.645877,0.645877,0.46185,6
786,20.48,40,10,protocol,7.5,400,5198,12.995,334,302,0.904192,0.835014,0.812915,0.797568,0.774575,0.731061,0.67463,0.67463,0.67463,0.67463,0.461703,6
787,20.48,40,10,protocol,7.5,400,5363,13.4075,342,316,0.923977,0.862645,0.838018,0.817085,0.800663,0.760109,0.69443,0.69443,0.69443,0.69443,0.461584,6
788,20.48,40,10,protocol,7.5,400,5228,13.07,374,331,0.885027,0.847507,0.820896,0.809653,0.780653,0.737326,0.672152,0.672152,0.672152,0.672152,0.46156,6
789,20.48,40,10,protocol,7.5,400,5111,12.7775,388,338,0.871134,0.833837,0.818835,0.793397,0.763143,0.722374,0.657698,0.657698,0.657698,0.657698,0.461443,6
790,20.48,40,10,protocol,7.5,400,5224,13.06,400,352,0.88,0.839177,0.815809,0.798744,0.773993,0.73714,0.672201,0.672201,0.672201,0.672201,0.461419,6
791,20.48,40,10,protocol,7.5,400,5207,13.0175,404,359,0.888614,0.848485,0.814787,0.796875,0.775641,0.73784,0.667607,0.667607,0.667607,0.667607,0.461316,6
792,18.432,36,10,protocol,7.5,400,5009,12.5225,380,335,0.881579,0.802914,0.786038,0.776741,0.748806,0.706695,0.645232,0.645232,0.645232,0.645232,0.46158,6
793,22.528,44,10,protocol,7.5,400,5223,13.0575,380,339,0.892105,0.866923,0.826204,0.807907,0.780452,0.738896,0.674109,0.674109,0.674109,0.674109,0.461625,6
794,18.944,37,10,protocol,7.5,400,5187,12.9675,400,373,0.9325,0.847793,0.820695,0.807595,0.780258,0.737867,0.668299,0.668299,0.668299,0.668299,0.461613,6
795,22.016,43,10,protocol,7.5,400,5404,13.51,400,374,0.935,0.897535,0.857874,0.838436,0.8084,0.767064,0.697674,0.697674,0.697674,0.697674,0.46157,6
796,20.48,40,10,protocol,7.5,400,5387,13.4675,402,369,0.91791,0.877692,0.847244,0.831817,0.803962,0.764843,0.697641,0.697641,0.697641,0.697641,0.461605,6
797,20.48,40,10,protocol,7.5,400,5399,13.4975,402,359,0.893035,0.870795,0.853056,0.83622,0.808471,0.770599,0.703048,0.703048,0.703048,0.703048,0.461461,6
798,20.48,40,10,protocol,7.5,400,5194,12.985,420,367,0.87381,0.851372,0.820141,0.800785,0.772882,0.740006,0.677807,0.677807,0.677807,0.677807,0.46132,6
799,20.48,40,10,protocol,7.5,400,4870,12.175,378,325,0.859788,0.804615,0.783677,0.767282,0.74809,0.703923,0.63442,0.63442,0.63442,0.63442,0.461249,6
800,20.48,40,10,protocol,7.5,400,4985,12.4625,382,346,0.905759,0.841294,0.801936,0.779388,0.755094,0.717255,0.653508,0.653508,0.653508,0.653508,0.461112,6
801,20.48,40,10,protocol,7.5,400,5103,12.7575,372,332,0.892473,0.851538,0.813476,0.797756,0.768311,0.734033,0.675093,0.675093,0.675093,0.675093,0.46103,6
802,20.48,40,10,protocol,7.5,400,5131,12.8275,360,324,0.9,0.849304,0.822324,0.812466,0.789017,0.742325,0.681915,0.681915,0.681915,0.681915,0.46089,6
803,20.48,40,10,protocol,7.5,400,4929,12.3225,340,301,0.885294,0.855556,0.820566,0.790591,0.753763,0.713256,0.654224,0.654224,0.654224,0.654224,0.460812,6
804,20.48,40,10,protocol,7.5,400,4842,12.105,340,296,0.870588,0.825563,0.790242,0.76738,0.739555,0.699123,0.642213,0.642213,0.642213,0.642213,0.461045,6
805,20.48,40,10,protocol,7.5,400,5071,12.6775,326,289,0.886503,0.8528,0.828216,0.804115,0.773372,0.731371,0.6713,0.6713,0.6713,0.6713,0.460914,6
806,20.48,40,10,protocol,7.5,400,4990,12.475,340,329,0.967647,0.888169,0.829611,0.798241,0.76889,0.722396,0.661538,0.661538,0.661538,0.661538,0.46087,6
807,20.48,40,10,protocol,7.5,400,4837,12.0925,352,316,0.897727,0.839516,0.808423,0.782609,0.745546,0.700565,0.641587,0.641587,0.641587,0.641587,0.460811,6
808,20.48,40,10,protocol,7.5,400,4792,11.98,360,335,0.930556,0.856444,0.810833,0.780149,0.74587,0.698926,0.634137,0.634137,0.634137,0.634137,0.460736,6
809,20.48,40,10,protocol,7.5,400,4993,12.4825,376,352,0.93617,0.87291,0.826616,0.807919,0.775889,0.726224,0.665201,0.665201,0.665201,0.665201,0.460728,6
810,20.48,40,10,protocol,7.5,400,5206,13.015,400,370,0.925,0.881356,0.847128,0.822894,0.799226,0.756659,0.696362,0.696362,0.696362,0.696362,0.46062,6
811,20.48,40,10,protocol,7.5,400,4839,12.0975,392,350,0.892857,0.842707,0.797899,0.786332,0.755932,0.708491,0.647444,0.647444,0.647444,0.647444,0.460571,6
812,20.48,40,10,protocol,7.5,400,4911,12.2775,380,344,0.905263,0.867857,0.823331,0.802446,0.767201,0.725453,0.660081,0.660081,0.660081,0.660081,0.460426,6
813,19.456,38,10,protocol,7.5,400,4853,12.1325,380,346,0.910526,0.868897,0.819492,0.788671,0.758614,0.713424,0.652151,0.652151,0.652151,0.652151,0.460362,6
814,21.504,42,10,protocol,7.5,400,4968,12.42,380,349,0.918421,0.8391,0.794696,0.781808,0.765995,0.727533,0.668326,0.668326,0.668326,0.668326,0.460236,6
815,20.48,40,10,protocol,7.5,400,5054,12.635,380,347,0.913158,0.87069,0.829604,0.81219,0.789723,0.749361,0.683534,0.683534,0.683534,0.683534,0.460141,6
816,20.48,40,10,protocol,7.5,400,5378,13.445,380,361,0.95,0.904523,0.87839,0.861773,0.837385,0.78917,0.727199,0.727199,0.727199,0.727199,0.460008,6
817,20.48,40,10,protocol,7.5,400,4374,10.935,360,321,0.891667,0.801855,0.758898,0.726565,0.698182,0.65296,0.596128,0.596128,0.596128,0.596128,0.460088,6
818,20.48,40,10,protocol,7.5,400,4834,12.085,360,322,0.894444,0.868237,0.8173,0.794003,0.767034,0.721564,0.665978,0.665978,0.665978,0.665978,0.460032,6
819,20.48,40,10,protocol,7.5,400,4851,12.1275,370,337,0.910811,0.868838,0.826644,0.801438,0.773922,0.723271,0.671607,0.671607,0.671607,0.671607,0.45993,6
820,20.48,40,10,protocol,7.5,400,4834,12.085,404,360,0.891089,0.869489,0.820069,0.800168,0.776797,0.72476,0.669391,0.669391,0.669391,0.669391,0.459792,6
821,20.48,40,10,protocol,7.5,400,4776,11.94,402,356,0.885572,0.847472,0.812121,0.789296,0.763934,0.715242,0.661357,0.661357,0.661357,0.661357,0.459698,6
822,20.48,40,10,protocol,7.5,400,4779,11.9475,384,334,0.869792,0.861386,0.824577,0.802241,0.774108,0.720301,0.661911,0.661911,0.661911,0.661911,0.459547,6
823,20.48,40,10,protocol,7.5,400,4973,12.4325,348,331,0.951149,0.898361,0.851138,0.822585,0.801353,0.75096,0.69505,0.69505,0.69505,0.69505,0.459404,6
824,20.48,40,10,protocol,7.5,400,4679,11.6975,360,334,0.927778,0.859578,0.819191,0.784904,0.755843,0.706393,0.655139,0.655139,0.655139,0.655139,0.459272,6
825,20.48,40,10,protocol,7.5,400,4851,12.1275,358,323,0.902235,0.873377,0.842081,0.804535,0.77604,0.7301,0.680899,0.680899,0.680899,0.680899,0.459203,6
826,20.48,40,10,protocol,7.5,400,5050,12.625,346,335,0.968208,0.908869,0.870674,0.847663,0.822282,0.766019,0.709165,0.709165,0.709165,0.709165,0.459144,6
827,17.408,34,10,protocol,7.5,400,3780,9.45,336,276,0.821429,0.7467,0.698252,0.652249,0.623974,0.57899,0.529272,0.529272,0.529272,0.529272,0.459713,6
828,22.016,43,10,protocol,7.5,400,4926,12.315,308,296,0.961039,0.877311,0.86302,0.826613,0.802268,0.7465,0.688234,0.688234,0.688234,0.688234,0.459756,6
829,20.48,40,10,protocol,7.5,400,4485,11.2125,308,281,0.912338,0.813559,0.786099,0.753656,0.727348,0.679832,0.62738,0.62738,0.62738,0.62738,0.459648,6
830,19.456,38,10,protocol,7.5,400,4736,11.84,320,281,0.878125,0.84264,0.815482,0.790395,0.769756,0.71872,0.662745,0.662745,0.662745,0.662745,0.459665,6
831,20.48,40,10,protocol,7.5,400,5091,12.7275,320,305,0.953125,0.91041,0.887645,0.854689,0.830725,0.779248,0.712147,0.712147,0.712147,0.712147,0.459524,6
832,19.968,39,10,protocol,7.5,400,4795,11.9875,320,294,0.91875,0.881647,0.843528,0.808683,0.784546,0.739302,0.672748,0.672748,0.672748,0.672748,0.459438,6
833,20.48,40,10,protocol,7.5,400,5001,12.5025,318,297,0.933962,0.880245,0.861212,0.833333,0.810578,0.767975,0.69877,0.69877,0.69877,0.69877,0.459292,6
834,20.48,40,10,protocol,7.5,400,4925,12.3125,284,261,0.919014,0.888007,0.862799,0.833238,0.810884,0.760399,0.685698,0.685698,0.685698,0.685698,0.459197,6
835,18.944,37,10,protocol,7.5,400,4603,11.5075,280,264,0.942857,0.851818,0.821924,0.785962,0.761875,0.712046,0.643416,0.643416,0.643416,0.643416,0.459149,6
836,20.48,40,10,protocol,7.5,400,4590,11.475,280,251,0.896429,0.85436,0.831481,0.796478,0.762605,0.706601,0.642717,0.642717,0.642717,0.642717,0.459087,6
837,18.944,37,10,protocol,7.5,400,4919,12.2975,286,272,0.951049,0.880189,0.852995,0.831882,0.811317,0.763421,0.690396,0.690396,0.690396,0.690396,0.458967,6
838,19.968,39,10,protocol,7.5,400,4784,11.96,280,273,0.975,0.90824,0.881843,0.831477,0.806588,0.753099,0.670123,0.670123,0.670123,0.670123,0.459218,6
839,20.48,40,10,protocol,7.5,400,4536,11.34,280,247,0.882143,0.831132,0.782509,0.766333,0.746398,0.706304,0.637693,0.637693,0.637693,0.637693,0.459103,6
840,19.968,39,10,protocol,7.5,400,4770,11.925,290,281,0.968966,0.904215,0.862053,0.830094,0.803938,0.74412,0.675641,0.675641,0.675641,0.675641,0.459072,6
841,19.968,39,10,protocol,7.5,400,4808,12.02,300,289,0.963333,0.881481,0.853958,0.822666,0.801635,0.751178,0.685698,0.685698,0.685698,0.685698,0.459046,6
842,19.968,39,10,protocol,7.5,400,4554,11.385,300,274,0.913333,0.802778,0.780093,0.759918,0.747189,0.711092,0.655436,0.655436,0.655436,0.655436,0.458952,6
843,18.944,37,10,protocol,7.5,400,4788,11.97,290,258,0.889655,0.886617,0.853636,0.827888,0.804461,0.749329,0.689625,0.689625,0.689625,0.689625,0.458948,6
844,20.48,40,10,protocol,7.5,400,4664,11.66,292,275,0.941781,0.887833,0.848148,0.821387,0.791883,0.735235,0.673505,0.673505,0.673505,0.673505,0.458816,6
845,20.48,40,10,protocol,7.5,400,4723,11.8075,294,269,0.914966,0.863724,0.82945,0.818288,0.796073,0.747045,0.678253,0.678253,0.678253,0.678253,0.458743,6
846,20.48,40,10,protocol,7.5,400,4619,11.5475,280,251,0.896429,0.867308,0.83661,0.810375,0.782411,0.731094,0.661508,0.661508,0.661508,0.661508,0.4586,6
847,18.944,37,10,protocol,7.5,400,4505,11.2625,268,254,0.947761,0.863014,0.810785,0.784959,0.763913,0.715257,0.641819,0.641819,0.641819,0.641819,0.458782,6
848,20.48,40,10,protocol,7.5,400,4662,11.655,260,250,0.961538,0.883268,0.844231,0.820377,0.791287,0.738485,0.66396,0.66396,0.66396,0.66396,0.458783,6
849,20.48,40,10,protocol,7.5,400,4437,11.0925,278,251,0.902878,0.858238,0.810784,0.763807,0.742248,0.699282,0.632127,0.632127,0.632127,0.632127,0.458746,6
850,20.48,40,10,protocol,7.5,400,4790,11.975,293,274,0.935154,0.869202,0.844521,0.813399,0.799101,0.753507,0.681611,0.681611,0.681611,0.681611,0.458794,6
851,20.48,40,10,protocol,7.5,400,4677,11.6925,280,263,0.939286,0.876852,0.844995,0.809497,0.787442,0.739569,0.663074,0.663074,0.663074,0.663074,0.458742,6
852,20.48,40,10,protocol,7.5,400,4663,11.6575,298,275,0.922819,0.878704,0.83445,0.807425,0.781992,0.737842,0.662028,0.662028,0.662028,0.662028,0.45866,6
853,19.456,38,10,protocol,7.5,400,4541,11.3525,300,282,0.94,0.877799,0.834123,0.801445,0.770544,0.721956,0.645478,0.645478,0.645478,0.645478,0.458719,6
854,20.992,41,10,protocol,7.5,400,4600,11.5,300,273,0.91,0.858482,0.820476,0.806312,0.779813,0.73379,0.653267,0.653267,0.653267,0.653267,0.458724,6
855,19.968,39,10,protocol,7.5,400,4673,11.6825,308,283,0.918831,0.845489,0.821088,0.798266,0.780514,0.740351,0.666239,0.666239,0.666239,0.666239,0.458696,6
856,19.968,39,10,protocol,7.5,400,4503,11.2575,306,287,0.937908,0.860075,0.803788,0.783933,0.754797,0.714532,0.645499,0.645499,0.645499,0.645499,0.458626,6
857,20.48,40,10,protocol,7.5,400,4568,11.42,300,281,0.936667,0.861213,0.814618,0.796437,0.777944,0.730598,0.655182,0.655182,0.655182,0.655182,0.458609,6
858,18.944,37,10,protocol,7.5,400,4847,12.1175,314,290,0.923567,0.884268,0.845227,0.830882,0.814195,0.770948,0.697022,0.697022,0.697022,0.697022,0.458573,6
859,20.48,40,10,protocol,7.5,400,4460,11.15,320,302,0.94375,0.867647,0.814991,0.7945,0.760833,0.712199,0.638682,0.638682,0.638682,0.638682,0.458628,6
860,20.48,40,10,protocol,7.5,400,4718,11.795,320,291,0.909375,0.87061,0.833807,0.818584,0.794432,0.753093,0.677146,0.677146,0.677146,0.677146,0.458502,6
861,19.968,39,10,protocol,7.5,400,4604,11.51,320,298,0.93125,0.858423,0.83046,0.809552,0.777131,0.735172,0.660448,0.660448,0.660448,0.660448,0.458605,6
862,20.48,40,10,protocol,7.5,400,4444,11.11,302,275,0.910596,0.840179,0.80625,0.784918,0.757261,0.715049,0.635921,0.635921,0.635921,0.635921,0.458542,6
863,19.968,39,10,protocol,7.5,400,4658,11.645,294,280,0.952381,0.878871,0.836408,0.813569,0.784676,0.743326,0.674146,0.674146,0.674146,0.674146,0.458415,6
864,19.968,39,10,protocol,7.5,400,4534,11.335,280,267,0.953571,0.867593,0.828807,0.802417,0.7634,0.721482,0.659058,0.659058,0.659058,0.659058,0.458329,6
865,20.48,40,10,protocol,7.5,400,4420,11.05,266,237,0.890977,0.833952,0.809687,0.785455,0.753586,0.706325,0.638544,0.638544,0.638544,0.638544,0.458422,6
866,20.48,40,10,protocol,7.5,400,4671,11.6775,260,251,0.965385,0.898336,0.857353,0.828116,0.79656,0.746926,0.673788,0.673788,0.673788,0.673788,0.458495,6
867,20.48,40,10,protocol,7.5,400,4562,11.405,260,242,0.930769,0.857273,0.823529,0.802513,0.770519,0.727429,0.658438,0.658438,0.658438,0.658438,0.458501,6
868,20.48,40,10,protocol,7.5,400,4525,11.3125,246,232,0.943089,0.847122,0.819076,0.789521,0.763445,0.72089,0.653757,0.653757,0.653757,0.653757,0.458704,6
869,19.456,38,10,protocol,7.5,400,4468,11.17,260,232,0.892308,0.8375,0.809569,0.788197,0.748846,0.708077,0.643166,0.643166,0.643166,0.643166,0.458682,6
870,21.504,42,10,protocol,7.5,400,4559,11.3975,260,231,0.888462,0.833633,0.808357,0.785033,0.761526,0.721577,0.658473,0.658473,0.658473,0.658473,0.458715,6
871,20.48,40,10,protocol,7.5,400,4694,11.735,260,251,0.965385,0.884146,0.848095,0.830468,0.793305,0.747654,0.679948,0.679948,0.679948,0.679948,0.458645,6
872,20.48,40,10,protocol,7.5,400,4707,11.7675,260,242,0.930769,0.866379,0.828273,0.814947,0.7883,0.746297,0.681002,0.681002,0.681002,0.681002,0.458559,6
873,20.48,40,10,protocol,7.5,400,4640,11.6,260,241,0.926923,0.85506,0.816163,0.800354,0.777613,0.738079,0.672464,0.672464,0.672464,0.672464,0.458592,6
874,20.48,40,10,protocol,7.5,400,4717,11.7925,260,245,0.942308,0.868644,0.844434,0.810827,0.780813,0.74481,0.68274,0.68274,0.68274,0.68274,0.458517,6
875,20.48,40,10,protocol,7.5,400,4658,11.645,256,239,0.933594,0.864407,0.838318,0.809538,0.78022,0.737431,0.671375,0.671375,0.671375,0.671375,0.458403,6
876,20.48,40,10,protocol,7.5,400,4685,11.7125,260,244,0.938462,0.901695,0.866355,0.829485,0.799447,0.748878,0.675859,0.675859,0.675859,0.675859,0.458288,6
877,19.968,39,10,protocol,7.5,400,4409,11.0225,234,215,0.918803,0.848915,0.815911,0.776716,0.750427,0.703678,0.631919,0.631919,0.631919,0.631919,0.458407,6
878,19.456,38,10,protocol,7.5,400,4471,11.1775,220,203,0.922727,0.835957,0.804328,0.778863,0.751606,0.707116,0.642149,0.642149,0.642149,0.642149,0.458408,6
879,20.48,40,10,protocol,7.5,400,4166,10.415,234,202,0.863248,0.790453,0.759944,0.729489,0.706647,0.664256,0.599108,0.599108,0.599108,0.599108,0.45832,6
880,20.48,40,10,protocol,7.5,400,4492,11.23,247,213,0.862348,0.848413,0.81495,0.782828,0.752979,0.71185,0.64493,0.64493,0.64493,0.64493,0.45846,6
881,20.48,40,10,protocol,7.5,400,4539,11.3475,260,243,0.934615,0.85231,0.801364,0.779007,0.756774,0.711176,0.649857,0.649857,0.649857,0.649857,0.458361,6
882,20.48,40,10,protocol,7.5,400,4579,11.4475,251,223,0.888446,0.841794,0.820091,0.792216,0.779595,0.726576,0.657517,0.657517,0.657517,0.657517,0.458243,6
883,19.968,39,10,protocol,7.5,400,4857,12.1425,240,224,0.933333,0.883898,0.851303,0.826464,0.804048,0.763302,0.69905,0.69905,0.69905,0.69905,0.458218,6
884,20.992,41,10,protocol,7.5,400,4310,10.775,242,209,0.863636,0.802586,0.772645,0.751644,0.726747,0.677271,0.619678,0.619678,0.619678,0.619678,0.458121,6
885,20.48,40,10,protocol,7.5,400,4472,11.18,242,212,0.876033,0.834483,0.807971,0.779691,0.756641,0.708319,0.640728,0.640728,0.640728,0.640728,0.457998,6
886,20.48,40,10,protocol,7.5,400,4344,10.86,240,213,0.8875,0.810903,0.77172,0.748964,0.725256,0.680976,0.61898,0.61898,0.61898,0.61898,0.457968,6
887,20.48,40,10,protocol,7.5,400,4443,11.1075,230,212,0.921739,0.822712,0.785651,0.763018,0.744201,0.699564,0.632479,0.632479,0.632479,0.632479,0.45796,6
888,20.48,40,10,protocol,7.5,400,4573,11.4325,220,204,0.927273,0.865783,0.823084,0.801354,0.779393,0.726307,0.651418,0.651418,0.651418,0.651418,0.457913,6
889,18.432,36,10,protocol,7.5,400,4232,10.58,228,203,0.890351,0.811037,0.764286,0.744725,0.723595,0.676421,0.602677,0.602677,0.602677,0.602677,0.45836,6
890,20.992,41,10,protocol,7.5,400,4375,10.9375,276,250,0.905797,0.843333,0.791815,0.76133,0.734137,0.69154,0.621307,0.621307,0.621307,0.621307,0.45838,6
891,20.48,40,10,protocol,7.5,400,4423,11.0575,296,273,0.922297,0.847541,0.800175,0.780728,0.746398,0.699291,0.627663,0.627663,0.627663,0.627663,0.458357,6
892,20.48,40,10,protocol,7.5,400,4517,11.2925,300,272,0.906667,0.848287,0.817556,0.793083,0.763571,0.715177,0.638975,0.638975,0.638975,0.638975,0.45834,6
893,19.968,39,10,protocol,7.5,400,4408,11.02,270,235,0.87037,0.82,0.78,0.764636,0.736842,0.695564,0.626208,0.626208,0.626208,0.626208,0.458347,6
894,18.944,37,10,protocol,7.5,400,4377,10.9425,240,212,0.883333,0.834967,0.797274,0.773117,0.742017,0.697257,0.622191,0.622191,0.622191,0.622191,0.458327,6
895,19.456,38,10,protocol,7.5,400,4572,11.43,224,207,0.924107,0.854814,0.82083,0.804965,0.776804,0.729378,0.648921,0.648921,0.648921,0.648921,0.458316,6
896,18.944,37,10,protocol,7.5,400,4525,11.3125,220,206,0.936364,0.862229,0.832146,0.801222,0.766443,0.718676,0.644201,0.644201,0.644201,0.644201,0.458253,6
897,18.432,36,10,protocol,7.5,400,4823,12.0575,220,209,0.95,0.863426,0.837645,0.822427,0.804847,0.764007,0.685987,0.685987,0.685987,0.685987,0.458245,6
898,18.432,36,10,protocol,7.5,400,4871,12.1775,244,238,0.97541,0.912481,0.874222,0.849914,0.81407,0.770691,0.692209,0.692209,0.692209,0.692209,0.458258,6
899,18.432,36,10,protocol,7.5,400,4851,12.1275,260,249,0.957692,0.896024,0.859043,0.838286,0.80766,0.768664,0.695752,0.695752,0.695752,0.695752,0.458134,6
900,18.432,36,10,protocol,7.5,400,4902,12.255,274,262,0.956204,0.880952,0.85777,0.836425,0.816054,0.775963,0.705416,0.705416,0.705416,0.705416,0.458019,6
901,18.432,36,10,protocol,7.5,400,4840,12.1,290,277,0.955172,0.869894,0.845133,0.823643,0.806693,0.770233,0.696416,0.696416,0.696416,0.696416,0.457905,6
902,18.432,36,10,protocol,7.5,400,4654,11.635,300,278,0.926667,0.863705,0.825877,0.802914,0.781198,0.739914,0.672399,0.672399,0.672399,0.672399,0.457882,6
903,18.432,36,10,protocol,7.5,400,4493,11.2325,290,271,0.934483,0.821053,0.792179,0.775342,0.756416,0.720275,0.647619,0.647619,0.647619,0.647619,0.457785,6
904,18.432,36,10,protocol,7.5,400,4776,11.94,296,283,0.956081,0.857357,0.839565,0.821018,0.800337,0.761905,0.689088,0.689088,0.689088,0.689088,0.457699,6
905,18.432,36,10,protocol,7.5,400,4690,11.725,300,281,0.936667,0.859584,0.826486,0.820577,0.791421,0.749743,0.679971,0.679971,0.679971,0.679971,0.457648,6
906,20.48,40,10,protocol,7.5,400,4566,11.415,300,281,0.936667,0.874265,0.840035,0.805602,0.770299,0.728085,0.663227,0.663227,0.663227,0.663227,0.457586,6
907,19.456,38,10,protocol,7.5,400,4350,10.875,326,296,0.907975,0.834077,0.79516,0.777289,0.744739,0.701797,0.630876,0.630876,0.630876,0.630876,0.457681,6
908,20.48,40,10,protocol,7.5,400,4685,11.7125,328,313,0.954268,0.856601,0.838336,0.815702,0.795178,0.755513,0.675227,0.675227,0.675227,0.675227,0.457617,6
909,20.48,40,10,protocol,7.5,400,4835,12.0875,320,306,0.95625,0.875946,0.855104,0.836842,0.810744,0.772335,0.693368,0.693368,0.693368,0.693368,0.457684,6
910,20.48,40,10,protocol,7.5,400,4777,11.9425,334,310,0.928144,0.871134,0.845957,0.823675,0.797174,0.759629,0.680399,0.680399,0.680399,0.680399,0.457556,6
911,20.48,40,10,protocol,7.5,400,5079,12.6975,340,322,0.947059,0.892647,0.863442,0.858869,0.837552,0.797399,0.719326,0.719326,0.719326,0.719326,0.457464,6
912,20.48,40,10,protocol,7.5,400,4803,12.0075,324,311,0.959877,0.874631,0.84005,0.827936,0.802398,0.758136,0.678874,0.678874,0.678874,0.678874,0.457514,6
913,20.48,40,10,protocol,7.5,400,4548,11.37,288,272,0.944444,0.846954,0.823383,0.801261,0.768657,0.723616,0.642191,0.642191,0.642191,0.642191,0.457684,6
914,20.48,40,10,protocol,7.5,400,4486,11.215,260,242,0.930769,0.829803,0.793075,0.772128,0.746347,0.705265,0.631512,0.631512,0.631512,0.631512,0.457664,6
915,20.48,40,10,protocol,7.5,400,4806,12.015,260,244,0.938462,0.869436,0.853618,0.826626,0.801681,0.753693,0.673255,0.673255,0.673255,0.673255,0.45764,6
916,20.48,40,10,protocol,7.5,400,4742,11.855,272,246,0.904412,0.852899,0.835505,0.809669,0.785383,0.73705,0.662106,0.662106,0.662106,0.662106,0.457918,6
917,20.48,40,10,protocol,7.5,400,4372,10.93,262,228,0.870229,0.78207,0.756855,0.741607,0.72145,0.679883,0.612356,0.612356,0.612356,0.612356,0.457822,6
918,20.48,40,10,protocol,7.5,400,4648,11.62,276,248,0.898551,0.8375,0.808286,0.790717,0.769992,0.724392,0.65129,0.65129,0.65129,0.65129,0.457697,6
919,20.48,40,10,protocol,7.5,400,4693,11.7325,270,251,0.92963,0.866766,0.840164,0.810949,0.786077,0.731545,0.652797,0.652797,0.652797,0.652797,0.457617,6
920,20.48,40,10,protocol,7.5,400,4758,11.895,298,276,0.926174,0.858333,0.826923,0.808124,0.787037,0.738855,0.660556,0.660556,0.660556,0.660556,0.457489,6
921,20.48,40,10,protocol,7.5,400,4659,11.6475,290,264,0.910345,0.832702,0.805841,0.787234,0.766716,0.722624,0.644398,0.644398,0.644398,0.644398,0.457373,6
922,20.48,40,10,protocol,7.5,400,4535,11.3375,294,260,0.884354,0.82197,0.797767,0.767876,0.744983,0.705913,0.622494,0.622494,0.622494,0.622494,0.457327,6
923,20.48,40,10,protocol,7.5,400,4643,11.6075,346,313,0.904624,0.845633,0.806623,0.786019,0.758513,0.718616,0.634934,0.634934,0.634934,0.634934,0.457272,6
924,19.968,39,10,protocol,7.5,400,4354,10.885,380,335,0.881579,0.82406,0.77638,0.7395,0.716073,0.672806,0.591626,0.591626,0.591626,0.591626,0.457733,6
925,20.992,41,10,protocol,7.5,400,4688,11.72,380,343,0.902632,0.85129,0.814875,0.790143,0.76329,0.72268,0.638359,0.638359,0.638359,0.638359,0.457688,6
926,20.48,40,10,protocol,7.5,400,4570,11.425,380,345,0.907895,0.83126,0.792742,0.767658,0.748319,0.703735,0.626337,0.626337,0.626337,0.626337,0.457739,6
927,19.456,38,10,protocol,7.5,400,5085,12.7125,388,362,0.93299,0.898331,0.861702,0.843865,0.826955,0.775676,0.698131,0.698131,0.698131,0.698131,0.457758,6
928,20.48,40,10,protocol,7.5,400,4836,12.09,380,353,0.928947,0.864521,0.834252,0.814912,0.797479,0.741968,0.667219,0.667219,0.667219,0.667219,0.457826,6
929,20.48,40,10,protocol,7.5,400,4810,12.025,396,360,0.909091,0.852239,0.818434,0.795282,0.774307,0.733978,0.667037,0.667037,0.667037,0.667037,0.457707,6
