SimulationSecond,ReceiveRate,PacketsReceived,NumberOfSinks,RoutingProtocol,TransmissionPower,WavePktsSent,WavePtksReceived,WavePktsPpr,ExpectedWavePktsReceived,ExpectedWavePktsInCoverageReceived,BSM_PDR1,BSM_PDR2,BSM_PDR3,BSM_PDR4,BSM_PDR5,BSM_PDR6,BSM_PDR7,BSM_PDR8,BSM_PDR9,BSM_PDR10,MacPhyOverhead,m_nodeSpeed
156,18.432,36,10,protocol,7.5,400,4911,12.2775,286,251,0.877622,0.865719,0.835505,0.804182,0.775296,0.733036,0.659414,0.659414,0.659414,0.659414,0.468909,24
157,18.432,36,10,protocol,7.5,400,4902,12.255,264,238,0.901515,0.838284,0.809039,0.779793,0.75602,0.724937,0.658206,0.658206,0.658206,0.658206,0.468574,24
158,16.384,32,10,protocol,7.5,400,4934,12.335,281,262,0.932384,0.862576,0.837285,0.805484,0.769085,0.72766,0.655984,0.655984,0.655984,0.655984,0.467873,24
159,19.968,39,10,protocol,7.5,400,5146,12.865,268,241,0.899254,0.857271,0.818329,0.802008,0.785469,0.749058,0.682458,0.682458,0.682458,0.682458,0.467971,24
160,17.92,35,10,protocol,7.5,400,5095,12.7375,262,231,0.881679,0.86106,0.816147,0.792016,0.770561,0.732919,0.670706,0.670706,0.670706,0.670706,0.467964,24
161,19.968,39,10,protocol,7.5,400,5181,12.9525,276,263,0.952899,0.882806,0.838294,0.805631,0.779426,0.735001,0.676244,0.676244,0.676244,0.676244,0.468601,24
162,20.48,40,10,protocol,7.5,400,4697,11.7425,286,256,0.895105,0.797703,0.752717,0.723394,0.702651,0.662519,0.61054,0.61054,0.61054,0.61054,0.470189,24
163,19.968,39,10,protocol,7.5,400,5482,13.705,282,255,0.904255,0.881469,0.848714,0.82467,0.81141,0.768461,0.712428,0.712428,0.712428,0.712428,0.469885,24
164,19.968,39,10,protocol,7.5,400,5250,13.125,228,213,0.934211,0.867707,0.828927,0.802159,0.780456,0.737755,0.679001,0.679001,0.679001,0.679001,0.470439,24
165,19.968,39,10,protocol,7.5,400,4727,11.8175,316,271,0.857595,0.79595,0.759985,0.72678,0.703236,0.662559,0.608763,0.608763,0.608763,0.608763,0.470932,24
166,17.92,35,10,protocol,7.5,400,4980,12.45,336,299,0.889881,0.830218,0.76926,0.740929,0.727472,0.695308,0.637434,0.637434,0.637434,0.637434,0.471197,24
167,20.992,41,10,protocol,7.5,400,5188,12.97,330,293,0.887879,0.840804,0.81069,0.782407,0.757598,0.713319,0.664062,0.664062,0.664062,0.664062,0.471195,24
168,19.456,38,10,protocol,7.5,400,4949,12.3725,342,303,0.885965,0.806452,0.756942,0.72488,0.707924,0.675283,0.625806,0.625806,0.625806,0.625806,0.471471,24
169,18.944,37,10,protocol,7.5,400,5376,13.44,331,298,0.900302,0.825106,0.799282,0.784281,0.760275,0.725097,0.67999,0.67999,0.67999,0.67999,0.471509,24
170,18.944,37,10,protocol,7.5,400,5653,14.1325,349,317,0.908309,0.863004,0.824922,0.808741,0.782768,0.753665,0.709515,0.709515,0.709515,0.709515,0.471617,24
